"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"chisel:marblepillar",0,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",1,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",2,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",3,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",4,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",5,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",6,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",7,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",8,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",9,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",10,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",11,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",12,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",13,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",14,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:marblepillar",15,"Marble Pillar","stoneMarble,stoneMarblePolished",""
"chisel:netherrack",0,"Netherrack","netherrack",""
"chisel:netherrack",1,"Netherrack","netherrack",""
"chisel:netherrack",2,"Netherrack","netherrack",""
"chisel:netherrack",3,"Netherrack","netherrack",""
"chisel:netherrack",4,"Netherrack","netherrack",""
"chisel:netherrack",5,"Netherrack","netherrack",""
"chisel:netherrack",6,"Netherrack","netherrack",""
"chisel:netherrack",7,"Netherrack","netherrack",""
"chisel:netherrack",8,"Netherrack","netherrack",""
"chisel:netherrack",9,"Netherrack","netherrack",""
"chisel:netherrack",10,"Netherrack","netherrack",""
"chisel:netherrack",11,"Netherrack","netherrack",""
"chisel:netherrack",12,"Netherrack","netherrack",""
"chisel:netherrack",13,"Netherrack","netherrack",""
"chisel:obsidian",0,"Obsidian","obsidian",""
"chisel:obsidian",1,"Obsidian","obsidian",""
"chisel:obsidian",2,"Obsidian","obsidian",""
"chisel:obsidian",3,"Obsidian","obsidian",""
"chisel:obsidian",4,"Obsidian","obsidian",""
"chisel:obsidian",5,"Obsidian","obsidian",""
"chisel:obsidian",6,"Obsidian","obsidian",""
"chisel:obsidian",7,"Obsidian","obsidian",""
"chisel:obsidian",8,"Obsidian","obsidian",""
"chisel:obsidian",9,"Obsidian","obsidian",""
"chisel:obsidian",10,"Obsidian","obsidian",""
"chisel:obsidian",11,"Obsidian","obsidian",""
"chisel:obsidian",12,"Obsidian","obsidian",""
"chisel:obsidian",13,"Obsidian","obsidian",""
"chisel:obsidian",14,"Obsidian","obsidian",""
"chisel:planks-acacia",0,"Acacia Planks","plankWood",""
"chisel:planks-acacia",1,"Acacia Planks","plankWood",""
"chisel:planks-acacia",2,"Acacia Planks","plankWood",""
"chisel:planks-acacia",3,"Acacia Planks","plankWood",""
"chisel:planks-acacia",4,"Acacia Planks","plankWood",""
"chisel:planks-acacia",5,"Acacia Planks","plankWood",""
"chisel:planks-acacia",6,"Acacia Planks","plankWood",""
"chisel:planks-acacia",7,"Acacia Planks","plankWood",""
"chisel:planks-acacia",8,"Acacia Planks","plankWood",""
"chisel:planks-acacia",9,"Acacia Planks","plankWood",""
"chisel:planks-acacia",10,"Acacia Planks","plankWood",""
"chisel:planks-acacia",11,"Acacia Planks","plankWood",""
"chisel:planks-acacia",12,"Acacia Planks","plankWood",""
"chisel:planks-acacia",13,"Acacia Planks","plankWood",""
"chisel:planks-acacia",14,"Acacia Planks","plankWood",""
"chisel:planks-birch",0,"Birch Planks","plankWood",""
"chisel:planks-birch",1,"Birch Planks","plankWood",""
"chisel:planks-birch",2,"Birch Planks","plankWood",""
"chisel:planks-birch",3,"Birch Planks","plankWood",""
"chisel:planks-birch",4,"Birch Planks","plankWood",""
"chisel:planks-birch",5,"Birch Planks","plankWood",""
"chisel:planks-birch",6,"Birch Planks","plankWood",""
"chisel:planks-birch",7,"Birch Planks","plankWood",""
"chisel:planks-birch",8,"Birch Planks","plankWood",""
"chisel:planks-birch",9,"Birch Planks","plankWood",""
"chisel:planks-birch",10,"Birch Planks","plankWood",""
"chisel:planks-birch",11,"Birch Planks","plankWood",""
"chisel:planks-birch",12,"Birch Planks","plankWood",""
"chisel:planks-birch",13,"Birch Planks","plankWood",""
"chisel:planks-birch",14,"Birch Planks","plankWood",""
"chisel:planks-dark-oak",0,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",1,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",2,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",3,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",4,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",5,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",6,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",7,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",8,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",9,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",10,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",11,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",12,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",13,"Dark Oak Planks","plankWood",""
"chisel:planks-dark-oak",14,"Dark Oak Planks","plankWood",""
"chisel:planks-jungle",0,"Jungle Planks","plankWood",""
"chisel:planks-jungle",1,"Jungle Planks","plankWood",""
"chisel:planks-jungle",2,"Jungle Planks","plankWood",""
"chisel:planks-jungle",3,"Jungle Planks","plankWood",""
"chisel:planks-jungle",4,"Jungle Planks","plankWood",""
"chisel:planks-jungle",5,"Jungle Planks","plankWood",""
"chisel:planks-jungle",6,"Jungle Planks","plankWood",""
"chisel:planks-jungle",7,"Jungle Planks","plankWood",""
"chisel:planks-jungle",8,"Jungle Planks","plankWood",""
"chisel:planks-jungle",9,"Jungle Planks","plankWood",""
"chisel:planks-jungle",10,"Jungle Planks","plankWood",""
"chisel:planks-jungle",11,"Jungle Planks","plankWood",""
"chisel:planks-jungle",12,"Jungle Planks","plankWood",""
"chisel:planks-jungle",13,"Jungle Planks","plankWood",""
"chisel:planks-jungle",14,"Jungle Planks","plankWood",""
"chisel:planks-oak",0,"Oak Planks","plankWood",""
"chisel:planks-oak",1,"Oak Planks","plankWood",""
"chisel:planks-oak",2,"Oak Planks","plankWood",""
"chisel:planks-oak",3,"Oak Planks","plankWood",""
"chisel:planks-oak",4,"Oak Planks","plankWood",""
"chisel:planks-oak",5,"Oak Planks","plankWood",""
"chisel:planks-oak",6,"Oak Planks","plankWood",""
"chisel:planks-oak",7,"Oak Planks","plankWood",""
"chisel:planks-oak",8,"Oak Planks","plankWood",""
"chisel:planks-oak",9,"Oak Planks","plankWood",""
"chisel:planks-oak",10,"Oak Planks","plankWood",""
"chisel:planks-oak",11,"Oak Planks","plankWood",""
"chisel:planks-oak",12,"Oak Planks","plankWood",""
"chisel:planks-oak",13,"Oak Planks","plankWood",""
"chisel:planks-oak",14,"Oak Planks","plankWood",""
"chisel:planks-spruce",0,"Spruce Planks","plankWood",""
"chisel:planks-spruce",1,"Spruce Planks","plankWood",""
"chisel:planks-spruce",2,"Spruce Planks","plankWood",""
"chisel:planks-spruce",3,"Spruce Planks","plankWood",""
"chisel:planks-spruce",4,"Spruce Planks","plankWood",""
"chisel:planks-spruce",5,"Spruce Planks","plankWood",""
"chisel:planks-spruce",6,"Spruce Planks","plankWood",""
"chisel:planks-spruce",7,"Spruce Planks","plankWood",""
"chisel:planks-spruce",8,"Spruce Planks","plankWood",""
"chisel:planks-spruce",9,"Spruce Planks","plankWood",""
"chisel:planks-spruce",10,"Spruce Planks","plankWood",""
"chisel:planks-spruce",11,"Spruce Planks","plankWood",""
"chisel:planks-spruce",12,"Spruce Planks","plankWood",""
"chisel:planks-spruce",13,"Spruce Planks","plankWood",""
"chisel:planks-spruce",14,"Spruce Planks","plankWood",""
"chisel:prismarine",0,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",1,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",2,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",3,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",4,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",5,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",6,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",7,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",8,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",9,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",10,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",11,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",12,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",13,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",14,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine",15,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine1",0,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine1",1,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine1",2,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine1",3,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine1",4,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine1",5,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine1",6,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine1",7,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine1",8,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine1",9,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine2",0,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine2",1,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine2",2,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine2",3,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine2",4,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:prismarine2",5,"Prismarine","prismarine,prismarineBrick,prismarineDark",""
"chisel:quartz",0,"Block of Quartz","blockQuartz",""
"chisel:quartz",1,"Block of Quartz","blockQuartz",""
"chisel:quartz",2,"Block of Quartz","blockQuartz",""
"chisel:quartz",3,"Block of Quartz","blockQuartz",""
"chisel:quartz",4,"Block of Quartz","blockQuartz",""
"chisel:quartz",5,"Block of Quartz","blockQuartz",""
"chisel:quartz",6,"Block of Quartz","blockQuartz",""
"chisel:quartz",7,"Block of Quartz","blockQuartz",""
"chisel:quartz",8,"Block of Quartz","blockQuartz",""
"chisel:quartz",9,"Block of Quartz","blockQuartz",""
"chisel:quartz",10,"Block of Quartz","blockQuartz",""
"chisel:quartz",11,"Block of Quartz","blockQuartz",""
"chisel:quartz",12,"Block of Quartz","blockQuartz",""
"chisel:quartz",13,"Block of Quartz","blockQuartz",""
"chisel:quartz",14,"Block of Quartz","blockQuartz",""
"chisel:quartz",15,"Block of Quartz","blockQuartz",""
"chisel:quartz1",0,"Block of Quartz","blockQuartz",""
"chisel:quartz1",1,"Block of Quartz","blockQuartz",""
"chisel:quartz1",2,"Block of Quartz","blockQuartz",""
"chisel:quartz1",3,"Block of Quartz","blockQuartz",""
"chisel:quartz1",4,"Block of Quartz","blockQuartz",""
"chisel:quartz1",5,"Block of Quartz","blockQuartz",""
"chisel:quartz1",6,"Block of Quartz","blockQuartz",""
"chisel:quartz1",7,"Block of Quartz","blockQuartz",""
"chisel:quartz1",8,"Block of Quartz","blockQuartz",""
"chisel:quartz1",9,"Block of Quartz","blockQuartz",""
"chisel:quartz1",10,"Block of Quartz","blockQuartz",""
"chisel:quartz1",11,"Block of Quartz","blockQuartz",""
"chisel:quartz1",12,"Block of Quartz","blockQuartz",""
"chisel:quartz1",13,"Block of Quartz","blockQuartz",""
"chisel:quartz1",14,"Block of Quartz","blockQuartz",""
"chisel:quartz1",15,"Block of Quartz","blockQuartz",""
"chisel:redstone",0,"Block of Redstone","blockRedstone",""
"chisel:redstone",1,"Block of Redstone","blockRedstone",""
"chisel:redstone",2,"Block of Redstone","blockRedstone",""
"chisel:redstone",3,"Block of Redstone","blockRedstone",""
"chisel:redstone",4,"Block of Redstone","blockRedstone",""
"chisel:redstone",5,"Block of Redstone","blockRedstone",""
"chisel:redstone",6,"Block of Redstone","blockRedstone",""
"chisel:redstone",7,"Block of Redstone","blockRedstone",""
"chisel:redstone",8,"Block of Redstone","blockRedstone",""
"chisel:redstone",9,"Block of Redstone","blockRedstone",""
"chisel:redstone",10,"Block of Redstone","blockRedstone",""
"chisel:redstone",11,"Block of Redstone","blockRedstone",""
"chisel:redstone",12,"Block of Redstone","blockRedstone",""
"chisel:redstone",13,"Block of Redstone","blockRedstone",""
"chisel:redstone",14,"Block of Redstone","blockRedstone",""
"chisel:redstone",15,"Block of Redstone","blockRedstone",""
"chisel:redstone1",0,"Block of Redstone","blockRedstone",""
"chisel:redstone1",1,"Block of Redstone","blockRedstone",""
"chisel:redstone1",2,"Block of Redstone","blockRedstone",""
"chisel:redstone1",3,"Block of Redstone","blockRedstone",""
"chisel:redstone1",4,"Block of Redstone","blockRedstone",""
"chisel:redstone1",5,"Block of Redstone","blockRedstone",""
"chisel:redstone1",6,"Block of Redstone","blockRedstone",""
"chisel:redstone1",7,"Block of Redstone","blockRedstone",""
"chisel:redstone1",8,"Block of Redstone","blockRedstone",""
"chisel:redstone1",9,"Block of Redstone","blockRedstone",""
"chisel:redstone1",10,"Block of Redstone","blockRedstone",""
"chisel:redstone1",11,"Block of Redstone","blockRedstone",""
"chisel:sandstone-scribbles",0,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",1,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",2,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",3,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",4,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",5,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",6,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",7,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",8,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",9,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",10,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",11,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",12,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",13,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",14,"Sandstone Scribbles","sandstone",""
"chisel:sandstone-scribbles",15,"Sandstone Scribbles","sandstone",""
"chisel:sandstonered",0,"Red Sandstone","sandstone",""
"chisel:sandstonered",1,"Red Sandstone","sandstone",""
"chisel:sandstonered",2,"Red Sandstone","sandstone",""
"chisel:sandstonered",3,"Red Sandstone","sandstone",""
"chisel:sandstonered",4,"Red Sandstone","sandstone",""
"chisel:sandstonered",5,"Red Sandstone","sandstone",""
"chisel:sandstonered",6,"Red Sandstone","sandstone",""
"chisel:sandstonered",7,"Red Sandstone","sandstone",""
"chisel:sandstonered",8,"Red Sandstone","sandstone",""
"chisel:sandstonered",9,"Red Sandstone","sandstone",""
"chisel:sandstonered",10,"Red Sandstone","sandstone",""
"chisel:sandstonered",11,"Red Sandstone","sandstone",""
"chisel:sandstonered",12,"Red Sandstone","sandstone",""
"chisel:sandstonered",13,"Red Sandstone","sandstone",""
"chisel:sandstonered",14,"Red Sandstone","sandstone",""
"chisel:sandstonered",15,"Red Sandstone","sandstone",""
"chisel:sandstonered1",0,"Red Sandstone","sandstone",""
"chisel:sandstonered1",1,"Red Sandstone","sandstone",""
"chisel:sandstonered1",2,"Red Sandstone","sandstone",""
"chisel:sandstonered1",3,"Red Sandstone","sandstone",""
"chisel:sandstonered1",4,"Red Sandstone","sandstone",""
"chisel:sandstonered1",5,"Red Sandstone","sandstone",""
"chisel:sandstonered1",6,"Red Sandstone","sandstone",""
"chisel:sandstonered1",7,"Red Sandstone","sandstone",""
"chisel:sandstonered1",8,"Red Sandstone","sandstone",""
"chisel:sandstonered1",9,"Red Sandstone","sandstone",""
"chisel:sandstonered2",0,"Red Sandstone","sandstone",""
"chisel:sandstonered2",1,"Red Sandstone","sandstone",""
"chisel:sandstonered2",2,"Red Sandstone","sandstone",""
"chisel:sandstonered2",3,"Red Sandstone","sandstone",""
"chisel:sandstonered2",4,"Red Sandstone","sandstone",""
"chisel:sandstonered2",5,"Red Sandstone","sandstone",""
"chisel:sandstonered2",6,"Red Sandstone","sandstone",""
"chisel:sandstoneyellow",0,"Sandstone","sandstone",""
"chisel:sandstoneyellow",1,"Sandstone","sandstone",""
"chisel:sandstoneyellow",2,"Sandstone","sandstone",""
"chisel:sandstoneyellow",3,"Sandstone","sandstone",""
"chisel:sandstoneyellow",4,"Sandstone","sandstone",""
"chisel:sandstoneyellow",5,"Sandstone","sandstone",""
"chisel:sandstoneyellow",6,"Sandstone","sandstone",""
"chisel:sandstoneyellow",7,"Sandstone","sandstone",""
"chisel:sandstoneyellow",8,"Sandstone","sandstone",""
"chisel:sandstoneyellow",9,"Sandstone","sandstone",""
"chisel:sandstoneyellow",10,"Sandstone","sandstone",""
"chisel:sandstoneyellow",11,"Sandstone","sandstone",""
"chisel:sandstoneyellow",12,"Sandstone","sandstone",""
"chisel:sandstoneyellow",13,"Sandstone","sandstone",""
"chisel:sandstoneyellow",14,"Sandstone","sandstone",""
"chisel:sandstoneyellow",15,"Sandstone","sandstone",""
"chisel:sandstoneyellow1",0,"Sandstone","sandstone",""
"chisel:sandstoneyellow1",1,"Sandstone","sandstone",""
"chisel:sandstoneyellow1",2,"Sandstone","sandstone",""
"chisel:sandstoneyellow1",3,"Sandstone","sandstone",""
"chisel:sandstoneyellow1",4,"Sandstone","sandstone",""
"chisel:sandstoneyellow1",5,"Sandstone","sandstone",""
"chisel:sandstoneyellow1",6,"Sandstone","sandstone",""
"chisel:sandstoneyellow1",7,"Sandstone","sandstone",""
"chisel:sandstoneyellow1",8,"Sandstone","sandstone",""
"chisel:sandstoneyellow1",9,"Sandstone","sandstone",""
"chisel:sandstoneyellow2",0,"Sandstone","sandstone",""
"chisel:sandstoneyellow2",1,"Sandstone","sandstone",""
"chisel:sandstoneyellow2",2,"Sandstone","sandstone",""
"chisel:sandstoneyellow2",3,"Sandstone","sandstone",""
"chisel:sandstoneyellow2",4,"Sandstone","sandstone",""
"chisel:sandstoneyellow2",5,"Sandstone","sandstone",""
"chisel:sandstoneyellow2",6,"Sandstone","sandstone",""
